,Position,Track Name,Artist,URL,date
4,5,Rewrite The Stars,Zac Efron,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-13
5,6,My Life,Space Primates,https://open.spotify.com/track/1GDTCQhUUnGRedgMtFdoiI,2018-01-13
6,7,Finesse (Remix) [feat. Cardi B],Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-13
7,8,All The Stars (with SZA),Kendrick Lamar,https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr,2018-01-13
8,9,"No Woman, No Cry (Arr. Cello)",Sheku Kanneh-Mason,https://open.spotify.com/track/6srtY79KSpTSwsFRGeJSBX,2018-01-13
9,10,Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-13
10,11,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-13
11,12,A Million Dreams,Ziv Zaifman,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-13
12,13,Pat Earrings,CASISDEAD,https://open.spotify.com/track/5MaqVTa1f5wOGP2Fly2Soj,2018-01-13
13,14,Nowadays (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-13
14,15,God Save Our Young Blood,BØRNS,https://open.spotify.com/track/2u37kqEVu012bh4bx3PsNP,2018-01-13
15,16,Endless Alleluia,Cory Asbury,https://open.spotify.com/track/3f6T0odYhCCVPJ61YF6UDC,2018-01-13
16,17,Sororicide,Raffaella,https://open.spotify.com/track/69Ze3ckLo7AOGa8QYrihH0,2018-01-13
17,18,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you,2018-01-13
18,19,Hearts Ain't Gonna Lie (with Jonas Blue),Arlissa,https://open.spotify.com/track/1bfPwJtmZdqv6MPY5Wr7eH,2018-01-13
19,20,Blame,Ekali,https://open.spotify.com/track/089tprIgsyFSOrZpugamLI,2018-01-13
20,21,I just need U.,TobyMac,https://open.spotify.com/track/7uvDJFly0TCWWsK48NI1fx,2018-01-13
21,22,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-01-13
22,23,Never Be the Same,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-13
23,24,Red Cold River,Breaking Benjamin,https://open.spotify.com/track/5eOb0vsZDRtczatY3MEVk2,2018-01-13
24,25,Thick Niggas and Anime Tiddies,Dbangz,https://open.spotify.com/track/33kB5gz4gzOEZVkuWKHylS,2018-01-13
25,26,The Greatest Show,Hugh Jackman,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-01-13
26,27,Disillusioned,A Perfect Circle,https://open.spotify.com/track/4xrn8bIupqzWoN9Qy9KgVa,2018-01-13
27,28,Crayons,cupcakKe,https://open.spotify.com/track/6vz7tLuNbUCPEK2KLrC1zo,2018-01-13
28,29,Bartier Cardi (feat. 21 Savage),Cardi B,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,2018-01-13
29,30,Stir Fry,Migos,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm,2018-01-13
30,31,La Modelo,Ozuna,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,2018-01-13
31,32,B.A.M,Schilly,https://open.spotify.com/track/7A8KC3Zk1j8yzatdLuVufq,2018-01-13
32,33,My Song,H.E.R.,https://open.spotify.com/track/16V37tEJapC7jTli8qHImc,2018-01-13
33,34,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",Sofi Tukker,https://open.spotify.com/track/1Cicn7ce1xoVlq8gthE2eX,2018-01-13
34,35,Him & I (with Halsey),G-Eazy,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-01-13
35,36,Shoot Me Straight,Brothers Osborne,https://open.spotify.com/track/6TsFFOBH8Uia9VEWuB4APf,2018-01-13
36,37,Low Life,Soleima,https://open.spotify.com/track/28BEwylPqT4eAmVYbhC3iL,2018-01-13
37,38,The Other Side,Hugh Jackman,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,2018-01-13
38,39,Designer,Lil Pump,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt,2018-01-13
39,40,Bum Bum Tam Tam,MC Fioti,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,2018-01-13
40,41,Ooh Lordy,Youngr,https://open.spotify.com/track/3tpB406UcLxAKAZMXMHlpY,2018-01-13
41,42,Reckless Love,Cory Asbury,https://open.spotify.com/track/7rKCmo4SZhKubupJdsuM5S,2018-01-13
42,43,If You Leave Me Now (feat. Boyz II Men),Charlie Puth,https://open.spotify.com/track/2iLGgm4O5Hia8aSfSzXS3H,2018-01-13
43,44,IDGAF,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-13
44,45,Rock,Plies,https://open.spotify.com/track/4GXM7RnKwrWwDuM8KCb1Gp,2018-01-13
45,46,Ric Flair Drip (& Metro Boomin),Offset,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-01-13
46,47,DYSYLM - Mixed,Breathe Carolina,https://open.spotify.com/track/26spYfEUtRfMBWvbHHq84O,2018-01-13
47,48,From Now On,Hugh Jackman,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO,2018-01-13
48,49,River (feat. Ed Sheeran),Eminem,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-13
49,50,King For A Day,Anderson East,https://open.spotify.com/track/6QYYVuvynDJctOwwUTLfhX,2018-01-13
0,1,Kissing Tree,The Spencer Lee Band,https://open.spotify.com/track/6KMKJEeiYvhvC5A0nGNSWc,2018-01-14
1,2,ICY GRL,Saweetie,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue,2018-01-14
2,3,This Is Me,Keala Settle,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-14
3,4,Filthy,Justin Timberlake,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-14
4,5,Rewrite The Stars,Zac Efron,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-14
5,6,My Life,Space Primates,https://open.spotify.com/track/1GDTCQhUUnGRedgMtFdoiI,2018-01-14
6,7,Finesse (Remix) [feat. Cardi B],Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-14
7,8,All The Stars (with SZA),Kendrick Lamar,https://open.spotify.com/track/66kQ7wr4d2LwwSjr7HXcyr,2018-01-14
8,9,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-14
9,10,Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-14
10,11,"No Woman, No Cry (Arr. Cello)",Sheku Kanneh-Mason,https://open.spotify.com/track/6srtY79KSpTSwsFRGeJSBX,2018-01-14
11,12,Pat Earrings,CASISDEAD,https://open.spotify.com/track/5MaqVTa1f5wOGP2Fly2Soj,2018-01-14
12,13,Nowadays (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-14
13,14,A Million Dreams,Ziv Zaifman,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-14
14,15,Endless Alleluia,Cory Asbury,https://open.spotify.com/track/3f6T0odYhCCVPJ61YF6UDC,2018-01-14
15,16,God Save Our Young Blood,BØRNS,https://open.spotify.com/track/2u37kqEVu012bh4bx3PsNP,2018-01-14
16,17,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you,2018-01-14
17,18,Never Be the Same,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-14
18,19,Sororicide,Raffaella,https://open.spotify.com/track/69Ze3ckLo7AOGa8QYrihH0,2018-01-14
19,20,Hearts Ain't Gonna Lie (with Jonas Blue),Arlissa,https://open.spotify.com/track/1bfPwJtmZdqv6MPY5Wr7eH,2018-01-14
20,21,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-01-14
21,22,I just need U.,TobyMac,https://open.spotify.com/track/7uvDJFly0TCWWsK48NI1fx,2018-01-14
22,23,Blame,Ekali,https://open.spotify.com/track/089tprIgsyFSOrZpugamLI,2018-01-14
23,24,The Greatest Show,Hugh Jackman,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-01-14
24,25,Thick Niggas and Anime Tiddies,Dbangz,https://open.spotify.com/track/33kB5gz4gzOEZVkuWKHylS,2018-01-14
25,26,Red Cold River,Breaking Benjamin,https://open.spotify.com/track/5eOb0vsZDRtczatY3MEVk2,2018-01-14
26,27,Bartier Cardi (feat. 21 Savage),Cardi B,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,2018-01-14
27,28,Stir Fry,Migos,https://open.spotify.com/track/4fndbjoz1qJyK6JcLdKfzm,2018-01-14
28,29,La Modelo,Ozuna,https://open.spotify.com/track/2m2ZGfJcs3lHWNPzhWH3XH,2018-01-14
29,30,Crayons,cupcakKe,https://open.spotify.com/track/6vz7tLuNbUCPEK2KLrC1zo,2018-01-14
30,31,Disillusioned,A Perfect Circle,https://open.spotify.com/track/4xrn8bIupqzWoN9Qy9KgVa,2018-01-14
31,32,Him & I (with Halsey),G-Eazy,https://open.spotify.com/track/5k38wzpLb15YgncyWdTZE4,2018-01-14
32,33,Patek Philippe,G4 Boyz,https://open.spotify.com/track/56kSqlZso9xy5eGgwYpCP2,2018-01-14
33,34,"Best Friend (feat. NERVO, The Knocks & ALISA UENO)",Sofi Tukker,https://open.spotify.com/track/1Cicn7ce1xoVlq8gthE2eX,2018-01-14
34,35,My Song,H.E.R.,https://open.spotify.com/track/16V37tEJapC7jTli8qHImc,2018-01-14
35,36,The Other Side,Hugh Jackman,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,2018-01-14
36,37,Shoot Me Straight,Brothers Osborne,https://open.spotify.com/track/6TsFFOBH8Uia9VEWuB4APf,2018-01-14
37,38,King For A Day,Anderson East,https://open.spotify.com/track/6QYYVuvynDJctOwwUTLfhX,2018-01-14
38,39,Red Roses (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/3ZhTT6yjZwpPph5MIJ53XY,2018-01-14
39,40,IDGAF,Dua Lipa,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr,2018-01-14
40,41,Reckless Love,Cory Asbury,https://open.spotify.com/track/7rKCmo4SZhKubupJdsuM5S,2018-01-14
41,42,Bum Bum Tam Tam,MC Fioti,https://open.spotify.com/track/4zWO4gvuFtw6EJZC5FFGlr,2018-01-14
42,43,Low Life,Soleima,https://open.spotify.com/track/28BEwylPqT4eAmVYbhC3iL,2018-01-14
43,44,Ric Flair Drip (& Metro Boomin),Offset,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-01-14
44,45,Designer,Lil Pump,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt,2018-01-14
45,46,Scooby Doo Pa Pa,Dj Kass,https://open.spotify.com/track/1xndOD8CreR5ctkOv5G1LN,2018-01-14
46,47,Rock,Plies,https://open.spotify.com/track/4GXM7RnKwrWwDuM8KCb1Gp,2018-01-14
47,48,From Now On,Hugh Jackman,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO,2018-01-14
48,49,Ooh Lordy,Youngr,https://open.spotify.com/track/3tpB406UcLxAKAZMXMHlpY,2018-01-14
49,50,River (feat. Ed Sheeran),Eminem,https://open.spotify.com/track/5UEnHoDYpsxlfzWLZIc7LD,2018-01-14
0,1,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-15
1,2,Oprah 75th Golden Globes Cecil B. DeMille Award Acceptance Speech,Oprah Winfrey,https://open.spotify.com/track/1xGn1kNBQe21ZDBiQ8igBJ,2018-01-15
2,3,My My My!,Troye Sivan,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-01-15
3,4,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,https://open.spotify.com/track/1gmarFWgSwb4SWlmqDjWka,2018-01-15
4,5,Supernova,Ansel Elgort,https://open.spotify.com/track/2ZIZXWnU52s0C75sPYiwvh,2018-01-15
5,6,Kissing Tree,The Spencer Lee Band,https://open.spotify.com/track/6KMKJEeiYvhvC5A0nGNSWc,2018-01-15
6,7,The Champion,Carrie Underwood,https://open.spotify.com/track/0stPNUkU1LZnvxIcfrKnEZ,2018-01-15
7,8,Yellow Lights,Harry Hudson,https://open.spotify.com/track/7ArxpIMpSuVONEQDLwRidN,2018-01-15
8,9,Spotlight,Marshmello,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-15
9,10,Tequila,Dan + Shay,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI,2018-01-15
10,11,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Eminem,https://open.spotify.com/track/756ZV0boQJ6Kbk3WFBuVjD,2018-01-15
11,12,ICY GRL,Saweetie,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue,2018-01-15
12,13,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-15
13,14,This Is Me,Keala Settle,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-15
14,15,Rewrite The Stars,Zac Efron,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-15
15,16,Finesse (Remix) [feat. Cardi B],Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-15
16,17,All The Stars (with SZA),Kendrick Lamar,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-15
17,18,EL BAÑO,Enrique Iglesias,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-01-15
18,19,Filthy,Justin Timberlake,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-15
19,20,Learn How to Watch (feat. Mac Miller & MadeinTYO),Carnage,https://open.spotify.com/track/310Qd5lOzFStXKZB3zWCtE,2018-01-15
20,21,You Worry Me,Nathaniel Rateliff & The Night Sweats,https://open.spotify.com/track/0gqxf8wrEkewjmZB7OT4mL,2018-01-15
21,22,Everybody's Coming To My House,David Byrne,https://open.spotify.com/track/7zuLFva2TbSg6mBijigBzm,2018-01-15
22,23,Music Is Worth Living For,Andrew W.K.,https://open.spotify.com/track/3RNuruayCGWg2B6K9Qxya8,2018-01-15
23,24,Alright,Mike Yung,https://open.spotify.com/track/36YgL1hQRgT7XusR0J6Xw1,2018-01-15
24,25,Connected By Love,Jack White,https://open.spotify.com/track/43k9FQxDYsmbgaOJSsmntK,2018-01-15
25,26,Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-15
26,27,Yung Luv,Andrelli,https://open.spotify.com/track/4Xx4oojaE3MlJKpgtilgp1,2018-01-15
27,28,My Life,Space Primates,https://open.spotify.com/track/1GDTCQhUUnGRedgMtFdoiI,2018-01-15
28,29,Never Be the Same,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-15
29,30,Nowadays (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-15
30,31,"No Woman, No Cry (Arr. Cello)",Sheku Kanneh-Mason,https://open.spotify.com/track/6srtY79KSpTSwsFRGeJSBX,2018-01-15
31,32,A Million Dreams,Ziv Zaifman,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-15
32,33,Let Me Down,Jorja Smith,https://open.spotify.com/track/2tpYmda4mM7XFvpbhOfERH,2018-01-15
33,34,Pat Earrings,CASISDEAD,https://open.spotify.com/track/5MaqVTa1f5wOGP2Fly2Soj,2018-01-15
34,35,God Save Our Young Blood,BØRNS,https://open.spotify.com/track/2u37kqEVu012bh4bx3PsNP,2018-01-15
35,36,Runaway,The Shadowboxers,https://open.spotify.com/track/4hFwCy9RKzj3X0eWnHvcWj,2018-01-15
36,37,We're Going Home,Vance Joy,https://open.spotify.com/track/2tyRWdJpAqiChivdkU8M7r,2018-01-15
37,38,Thick Niggas and Anime Tiddies,Dbangz,https://open.spotify.com/track/33kB5gz4gzOEZVkuWKHylS,2018-01-15
38,39,Flip,Russ,https://open.spotify.com/track/3JJH0Vdu6XPD5ibEgNPbTA,2018-01-15
39,40,Endless Alleluia,Cory Asbury,https://open.spotify.com/track/3f6T0odYhCCVPJ61YF6UDC,2018-01-15
40,41,Curious,Hayley Kiyoko,https://open.spotify.com/track/5XsJl0ZlufrT0EVaDDtBLn,2018-01-15
41,42,Wilson (Expensive Mistakes),Fall Out Boy,https://open.spotify.com/track/5Y4wLcnSQYycUHGmYDUrK0,2018-01-15
42,43,This Girl,Hunter Hayes,https://open.spotify.com/track/3o37M5aX3HVbbVBkacJlXj,2018-01-15
43,44,Song For You,Rhye,https://open.spotify.com/track/3ha7ntfYaz7BQnyMRFjkPj,2018-01-15
44,45,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you,2018-01-15
45,46,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-01-15
46,47,STREET LIVIN',The Black Eyed Peas,https://open.spotify.com/track/6JOoFjk5IwBO1prWVjVbbV,2018-01-15
47,48,KEKE,6ix9ine,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,2018-01-15
48,49,The Greatest Show,Hugh Jackman,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-01-15
49,50,Bartier Cardi (feat. 21 Savage),Cardi B,https://open.spotify.com/track/75FDPwaULRdYDn4StFN2rT,2018-01-15
0,1,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-16
1,2,Oprah 75th Golden Globes Cecil B. DeMille Award Acceptance Speech,Oprah Winfrey,https://open.spotify.com/track/1xGn1kNBQe21ZDBiQ8igBJ,2018-01-16
2,3,My My My!,Troye Sivan,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-01-16
3,4,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,https://open.spotify.com/track/1gmarFWgSwb4SWlmqDjWka,2018-01-16
4,5,Supernova,Ansel Elgort,https://open.spotify.com/track/2ZIZXWnU52s0C75sPYiwvh,2018-01-16
5,6,Kissing Tree,The Spencer Lee Band,https://open.spotify.com/track/6KMKJEeiYvhvC5A0nGNSWc,2018-01-16
6,7,The Champion,Carrie Underwood,https://open.spotify.com/track/0stPNUkU1LZnvxIcfrKnEZ,2018-01-16
7,8,Yellow Lights,Harry Hudson,https://open.spotify.com/track/7ArxpIMpSuVONEQDLwRidN,2018-01-16
8,9,Spotlight,Marshmello,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-16
9,10,Tequila,Dan + Shay,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI,2018-01-16
10,11,Rewrite The Stars,Zac Efron,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-16
11,12,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-16
12,13,Laughing on the Outside,Bernadette Carroll,https://open.spotify.com/track/3DofkfU0559aayAElVjEIr,2018-01-16
13,14,This Is Me,Keala Settle,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-16
14,15,ICY GRL,Saweetie,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue,2018-01-16
15,16,EL BAÑO,Enrique Iglesias,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-01-16
16,17,Learn How to Watch (feat. Mac Miller & MadeinTYO),Carnage,https://open.spotify.com/track/310Qd5lOzFStXKZB3zWCtE,2018-01-16
17,18,You Worry Me,Nathaniel Rateliff & The Night Sweats,https://open.spotify.com/track/0gqxf8wrEkewjmZB7OT4mL,2018-01-16
18,19,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Eminem,https://open.spotify.com/track/756ZV0boQJ6Kbk3WFBuVjD,2018-01-16
19,20,All The Stars (with SZA),Kendrick Lamar,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-16
20,21,Finesse (Remix) [feat. Cardi B],Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-16
21,22,Music Is Worth Living For,Andrew W.K.,https://open.spotify.com/track/3RNuruayCGWg2B6K9Qxya8,2018-01-16
22,23,Connected By Love,Jack White,https://open.spotify.com/track/43k9FQxDYsmbgaOJSsmntK,2018-01-16
23,24,Alright,Mike Yung,https://open.spotify.com/track/36YgL1hQRgT7XusR0J6Xw1,2018-01-16
24,25,Everybody's Coming To My House,David Byrne,https://open.spotify.com/track/7zuLFva2TbSg6mBijigBzm,2018-01-16
25,26,Filthy,Justin Timberlake,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-16
26,27,Dreams,The Cranberries,https://open.spotify.com/track/0md12GKBGH8ZuLG2fTfGUz,2018-01-16
27,28,PARAD(w/m)E,Sylvan Esso,https://open.spotify.com/track/1edOSqQG1mP9hcrI0EDNhw,2018-01-16
28,29,Yung Luv,Andrelli,https://open.spotify.com/track/4Xx4oojaE3MlJKpgtilgp1,2018-01-16
29,30,Never Enough,Loren Allred,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-16
30,31,Never Be the Same,Camila Cabello,https://open.spotify.com/track/4eWQlBRaTjPPUlzacqEeoQ,2018-01-16
31,32,Nowadays (feat. Landon Cube),Lil Skies,https://open.spotify.com/track/2u7mxWSeoqTXndK5e08jMp,2018-01-16
32,33,Linger,The Cranberries,https://open.spotify.com/track/1aLNpg2kKvUncflV8xE5AA,2018-01-16
33,34,Let Me Down,Jorja Smith,https://open.spotify.com/track/2tpYmda4mM7XFvpbhOfERH,2018-01-16
34,35,A Million Dreams,Ziv Zaifman,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-16
35,36,Pat Earrings,CASISDEAD,https://open.spotify.com/track/5MaqVTa1f5wOGP2Fly2Soj,2018-01-16
36,37,KEKE,6ix9ine,https://open.spotify.com/track/0zl3PdjIl320fK0pxBGWNR,2018-01-16
37,38,Runaway,The Shadowboxers,https://open.spotify.com/track/4hFwCy9RKzj3X0eWnHvcWj,2018-01-16
38,39,We're Going Home,Vance Joy,https://open.spotify.com/track/2tyRWdJpAqiChivdkU8M7r,2018-01-16
39,40,Zombie,The Cranberries,https://open.spotify.com/track/6xy6jNeNTYwjnKTDzMyHw2,2018-01-16
40,41,"No Woman, No Cry (Arr. Cello)",Sheku Kanneh-Mason,https://open.spotify.com/track/6srtY79KSpTSwsFRGeJSBX,2018-01-16
41,42,My Life,Space Primates,https://open.spotify.com/track/1GDTCQhUUnGRedgMtFdoiI,2018-01-16
42,43,This Girl,Hunter Hayes,https://open.spotify.com/track/3o37M5aX3HVbbVBkacJlXj,2018-01-16
43,44,God Save Our Young Blood,BØRNS,https://open.spotify.com/track/2u37kqEVu012bh4bx3PsNP,2018-01-16
44,45,Coño,Puri,https://open.spotify.com/track/7tXCV0UwFwBxqum6i25you,2018-01-16
45,46,Wilson (Expensive Mistakes),Fall Out Boy,https://open.spotify.com/track/5Y4wLcnSQYycUHGmYDUrK0,2018-01-16
46,47,Curious,Hayley Kiyoko,https://open.spotify.com/track/5XsJl0ZlufrT0EVaDDtBLn,2018-01-16
47,48,Song For You,Rhye,https://open.spotify.com/track/3ha7ntfYaz7BQnyMRFjkPj,2018-01-16
48,49,Flip,Russ,https://open.spotify.com/track/3JJH0Vdu6XPD5ibEgNPbTA,2018-01-16
49,50,Ode To My Family,The Cranberries,https://open.spotify.com/track/1eQuRtkMEPhf2DGzpBVTE6,2018-01-16
0,1,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,https://open.spotify.com/track/51rXHuKN8Loc4sUlKPODgH,2018-01-17
1,2,Oprah 75th Golden Globes Cecil B. DeMille Award Acceptance Speech,Oprah Winfrey,https://open.spotify.com/track/1xGn1kNBQe21ZDBiQ8igBJ,2018-01-17
2,3,My My My!,Troye Sivan,https://open.spotify.com/track/2Tq2R8sRftNEqdgJK5HadO,2018-01-17
3,4,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,https://open.spotify.com/track/1gmarFWgSwb4SWlmqDjWka,2018-01-17
4,5,Supernova,Ansel Elgort,https://open.spotify.com/track/2ZIZXWnU52s0C75sPYiwvh,2018-01-17
5,6,Kissing Tree,The Spencer Lee Band,https://open.spotify.com/track/6KMKJEeiYvhvC5A0nGNSWc,2018-01-17
6,7,The Champion,Carrie Underwood,https://open.spotify.com/track/0stPNUkU1LZnvxIcfrKnEZ,2018-01-17
7,8,Mine,Bazzi,https://open.spotify.com/track/6tHWl8ows5JOZq9Yfaqn3M,2018-01-17
8,9,Spotlight,Marshmello,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-17
9,10,Yellow Lights,Harry Hudson,https://open.spotify.com/track/7ArxpIMpSuVONEQDLwRidN,2018-01-17
10,11,Rewrite The Stars,Zac Efron,https://open.spotify.com/track/630sXRhIcfwr2e4RdNtjKN,2018-01-17
11,12,Tequila,Dan + Shay,https://open.spotify.com/track/7Il2yWQmsqKgSkLQvHTPUI,2018-01-17
12,13,EL BAÑO,Enrique Iglesias,https://open.spotify.com/track/2vvdTrdryjsl8DmPIMDWZU,2018-01-17
13,14,This Is Me,Keala Settle,https://open.spotify.com/track/2xGjteMU3E1tkEPVFBO08U,2018-01-17
14,15,Laughing on the Outside,Bernadette Carroll,https://open.spotify.com/track/3DofkfU0559aayAElVjEIr,2018-01-17
15,16,ICY GRL,Saweetie,https://open.spotify.com/track/4Zkjhf26f6Ai7qSMjt1Yue,2018-01-17
16,17,Learn How to Watch (feat. Mac Miller & MadeinTYO),Carnage,https://open.spotify.com/track/310Qd5lOzFStXKZB3zWCtE,2018-01-17
17,18,You Worry Me,Nathaniel Rateliff & The Night Sweats,https://open.spotify.com/track/0gqxf8wrEkewjmZB7OT4mL,2018-01-17
18,19,Dreams,The Cranberries,https://open.spotify.com/track/0md12GKBGH8ZuLG2fTfGUz,2018-01-17
19,20,Alright,Mike Yung,https://open.spotify.com/track/36YgL1hQRgT7XusR0J6Xw1,2018-01-17
20,21,Music Is Worth Living For,Andrew W.K.,https://open.spotify.com/track/3RNuruayCGWg2B6K9Qxya8,2018-01-17
21,22,All The Stars (with SZA),Kendrick Lamar,https://open.spotify.com/track/12SJpYZEdj4kzWZ8FPFg4Y,2018-01-17
22,23,Linger,The Cranberries,https://open.spotify.com/track/1aLNpg2kKvUncflV8xE5AA,2018-01-17
23,24,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Eminem,https://open.spotify.com/track/756ZV0boQJ6Kbk3WFBuVjD,2018-01-17
24,25,PARAD(w/m)E,Sylvan Esso,https://open.spotify.com/track/1edOSqQG1mP9hcrI0EDNhw,2018-01-17
25,26,Finesse (Remix) [feat. Cardi B],Bruno Mars,https://open.spotify.com/track/3Vo4wInECJQuz9BIBMOu8i,2018-01-17
